,Path,CBO,CC,DIT,LCOM,LOC,NOC,RFC,WMC,will_change
0,Application.BundleConfig,0.0,0.004098360655737705,0.0,0.0,0.15339663988312638,0.0,0.0,0.017857142857142856,0
1,Application.FilterConfig,0.0,0.004098360655737705,0.0,0.0,0.0014609203798392988,0.0,0.0,0.017857142857142856,0
2,Application.MvcApplication,0.12962962962962962,0.018442622950819672,0.0,0.0,0.02410518626734843,0.0,0.04358353510895884,0.07142857142857142,0
3,Application.RmaManagerConfig,0.006172839506172839,0.014344262295081968,0.2857142857142857,0.0,0.008035062089116144,0.0,0.004842615012106538,0.03571428571428571,0
4,Application.RouteConfig,0.006172839506172839,0.004098360655737705,0.0,0.0,0.002191380569758948,0.0,0.002421307506053269,0.017857142857142856,0
5,Application.App_Start.AsposeConfig,0.0,0.0020491803278688526,0.0,0.0,0.0014609203798392988,0.0,0.0,0.017857142857142856,0
6,Application.App_Start.AuthConfig,0.0,0.004098360655737705,0.0,0.0,0.0014609203798392988,0.0,0.0,0.017857142857142856,0
7,Application.App_Start.AutoMapperConfig,0.018518518518518517,0.012295081967213115,0.0,0.0,0.008035062089116144,0.0,0.002421307506053269,0.017857142857142856,0
8,Application.App_Start.TwoLevelViewCache,0.0,0.014344262295081968,0.0,0.4,0.01168736303871439,0.0,0.0,0.05357142857142857,0
9,Application.Areas.Manager.ManagerAreaRegistration,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.002421307506053269,0.017857142857142856,0
10,Application.Areas.Manager.AutoMapper.AuditProfile,0.012345679012345678,0.004098360655737705,0.0,0.0,0.0014609203798392988,0.0,0.0,0.017857142857142856,0
11,Application.Areas.Manager.AutoMapper.DefaultTestFlowProfile,0.043209876543209874,0.02459016393442623,0.0,0.0,0.006574141709276844,0.0,0.026634382566585957,0.017857142857142856,0
12,Application.Areas.Manager.AutoMapper.ExceptionTestFlowProfile,0.06172839506172839,0.05327868852459017,0.0,0.0,0.015339663988312637,0.0,0.04116222760290557,0.017857142857142856,0
13,Application.Areas.Manager.AutoMapper.FlashDRamFailureReasonProfile,0.030864197530864196,0.004098360655737705,0.0,0.0,0.003652300949598247,0.0,0.0,0.017857142857142856,0
14,Application.Areas.Manager.AutoMapper.ProductCategoryProfile,0.030864197530864196,0.004098360655737705,0.0,0.0,0.003652300949598247,0.0,0.0,0.017857142857142856,0
15,Application.Areas.Manager.AutoMapper.RoleProfile,0.08024691358024691,0.045081967213114756,0.0,0.0,0.016070124178232288,0.0,0.031476997578692496,0.017857142857142856,0
16,Application.Areas.Manager.AutoMapper.ScrapReasonProfile,0.030864197530864196,0.004098360655737705,0.0,0.0,0.003652300949598247,0.0,0.0,0.017857142857142856,0
17,Application.Areas.Manager.AutoMapper.SegregationCriteriaProfile,0.037037037037037035,0.028688524590163935,0.0,0.0,0.008765522279035792,0.0,0.014527845036319613,0.017857142857142856,0
18,Application.Areas.Manager.AutoMapper.SmartUserProfile,0.05555555555555555,0.028688524590163935,0.0,0.0,0.010226442658875092,0.0,0.02179176755447942,0.017857142857142856,0
19,Application.Areas.Manager.AutoMapper.SystemFailureReasonProfile,0.043209876543209874,0.00819672131147541,0.0,0.0,0.005113221329437546,0.0,0.002421307506053269,0.017857142857142856,0
20,Application.Areas.Manager.AutoMapper.TesterProfile,0.037037037037037035,0.004098360655737705,0.0,0.0,0.003652300949598247,0.0,0.0,0.017857142857142856,0
21,Application.Areas.Manager.AutoMapper.TurboCatFailureReasonProfile,0.043209876543209874,0.00819672131147541,0.0,0.0,0.005113221329437546,0.0,0.002421307506053269,0.017857142857142856,0
22,Application.Areas.Manager.AutoMapper.WarrantyLostReasonProfile,0.030864197530864196,0.004098360655737705,0.0,0.0,0.003652300949598247,0.0,0.0,0.017857142857142856,0
23,Application.Areas.Manager.Controllers.AccountController,0.037037037037037035,0.004098360655737705,1.0,0.0,0.002191380569758948,0.0,0.002421307506053269,0.017857142857142856,0
24,Application.Areas.Manager.Controllers.AuditController,0.12962962962962962,0.00819672131147541,1.0,0.0,0.010226442658875092,0.0,0.06053268765133172,0.03571428571428571,0
25,Application.Areas.Manager.Controllers.DefaultTestFlowController,0.12345679012345678,0.014344262295081968,1.0,0.0,0.013878743608473338,0.0,0.026634382566585957,0.07142857142857142,0
26,Application.Areas.Manager.Controllers.ErrorController,0.043209876543209874,0.014344262295081968,1.0,0.0,0.008035062089116144,0.0,0.002421307506053269,0.03571428571428571,0
28,Application.Areas.Manager.Controllers.HomeController,0.04938271604938271,0.006147540983606557,1.0,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.017857142857142856,0
29,Application.Areas.Manager.Controllers.ManagerController,0.037037037037037035,0.004098360655737705,0.8571428571428571,0.0,0.002191380569758948,0.06349206349206349,0.004842615012106538,0.017857142857142856,0
37,Application.Areas.Manager.Extensions.AuditDbSetExtensions,0.018518518518518517,0.014344262295081968,0.0,0.0,0.050401753104455806,0.0,0.02421307506053269,0.03571428571428571,0
38,Application.Areas.Manager.Extensions.BooleanExtensions,0.006172839506172839,0.004098360655737705,0.0,0.0,0.0014609203798392988,0.0,0.004842615012106538,0.017857142857142856,0
39,Application.Areas.Manager.Extensions.CellExtensions,0.0,0.006147540983606557,0.0,0.0,0.008765522279035792,0.0,0.0,0.05357142857142857,0
40,Application.Areas.Manager.Extensions.CellsExtensions,0.0,0.006147540983606557,0.0,0.0,0.005113221329437546,0.0,0.0,0.017857142857142856,0
41,Application.Areas.Manager.Extensions.DefaultTestFlowDbSetExtensions,0.024691358024691357,0.0020491803278688526,0.0,0.0,0.01168736303871439,0.0,0.009685230024213076,0.017857142857142856,0
42,Application.Areas.Manager.Extensions.ExceptionTestFlowDbSetExtensions,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.01168736303871439,0.0,0.007263922518159807,0.017857142857142856,0
43,Application.Areas.Manager.Extensions.FlashDRamFailureReasonDbSetExtensions,0.012345679012345678,0.0020491803278688526,0.0,0.0,0.010226442658875092,0.0,0.004842615012106538,0.017857142857142856,0
44,Application.Areas.Manager.Extensions.ProductCategoryDbSetExtensions,0.024691358024691357,0.004098360655737705,0.0,0.0,0.02191380569758948,0.0,0.009685230024213076,0.03571428571428571,0
45,Application.Areas.Manager.Extensions.RoleDbSetExtensions,0.012345679012345678,0.0020491803278688526,0.0,0.0,0.017531044558071585,0.0,0.009685230024213076,0.017857142857142856,0
46,Application.Areas.Manager.Extensions.ScrapReasonDbSetExtensions,0.012345679012345678,0.0020491803278688526,0.0,0.0,0.010226442658875092,0.0,0.004842615012106538,0.017857142857142856,0
47,Application.Areas.Manager.Extensions.SegregationCriteriaDbSetExtersion,0.030864197530864196,0.018442622950819672,0.0,0.0,0.04821037253469686,0.0,0.029055690072639227,0.017857142857142856,0
48,Application.Areas.Manager.Extensions.SmartUserDbSetExtensions,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.03871439006574142,0.0,0.02421307506053269,0.017857142857142856,0
49,Application.Areas.Manager.Extensions.SystemFailureReasonDbSetExtensions,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.02191380569758948,0.0,0.012106537530266345,0.017857142857142856,0
50,Application.Areas.Manager.Extensions.TesterDbSetExtensions,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.019722425127830533,0.0,0.012106537530266345,0.017857142857142856,0
51,Application.Areas.Manager.Extensions.TurboCatFailureReasonDbSetExtensions,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.02191380569758948,0.0,0.012106537530266345,0.017857142857142856,0
52,Application.Areas.Manager.Extensions.WarrantyLostReasonDbSetExtensions,0.012345679012345678,0.0020491803278688526,0.0,0.0,0.010226442658875092,0.0,0.004842615012106538,0.017857142857142856,0
54,Application.Areas.Manager.Handlers.DefaultTestFlow.DetailsQueryHandler,0.05555555555555555,0.00819672131147541,0.0,0.0,0.015339663988312637,0.0,0.026634382566585957,0.017857142857142856,0
55,Application.Areas.Manager.Handlers.DefaultTestFlow.EditCommandHandler,0.10493827160493827,0.05327868852459017,0.0,0.54,0.03725346968590212,0.0,0.06053268765133172,0.21428571428571427,0
56,Application.Areas.Manager.Handlers.DefaultTestFlow.EditQueryHandler,0.07407407407407407,0.02459016393442623,0.0,0.56,0.028487947406866325,0.0,0.036319612590799036,0.14285714285714285,0
57,Application.Areas.Manager.Handlers.DefaultTestFlow.IndexQueryHandler,0.08024691358024691,0.00819672131147541,0.0,0.5,0.008035062089116144,0.0,0.014527845036319613,0.05357142857142857,0
58,Application.Areas.Manager.Handlers.ExceptionTestFlow.CreateCommandHandler,0.08024691358024691,0.018442622950819672,0.0,0.6,0.014609203798392988,0.0,0.02421307506053269,0.07142857142857142,0
59,Application.Areas.Manager.Handlers.ExceptionTestFlow.DetailsQueryHandler,0.04938271604938271,0.012295081967213115,0.0,0.0,0.013148283418553688,0.0,0.01694915254237288,0.017857142857142856,0
61,Application.Areas.Manager.Handlers.ExceptionTestFlow.EditQueryHandler,0.06790123456790123,0.028688524590163935,0.0,0.5,0.02483564645726808,0.0,0.036319612590799036,0.08928571428571427,0
62,Application.Areas.Manager.Handlers.ExceptionTestFlow.IndexQueryHandler,0.08024691358024691,0.00819672131147541,0.0,0.5,0.008035062089116144,0.0,0.014527845036319613,0.05357142857142857,0
63,Application.Areas.Manager.Handlers.FlashDRamFailureReason.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
64,Application.Areas.Manager.Handlers.ProductCategory.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
65,Application.Areas.Manager.Handlers.Role.CreateCommandHandler,0.08641975308641975,0.004098360655737705,0.0,0.0,0.006574141709276844,0.0,0.01694915254237288,0.017857142857142856,0
66,Application.Areas.Manager.Handlers.Role.CreateQueryHandler,0.07407407407407407,0.03278688524590164,0.0,0.61,0.021183345507669833,0.0,0.053268765133171914,0.08928571428571427,0
67,Application.Areas.Manager.Handlers.Role.DetailsQueryHandler,0.08641975308641975,0.045081967213114756,0.0,0.33,0.03360116873630387,0.0,0.06537530266343826,0.08928571428571427,0
69,Application.Areas.Manager.Handlers.Role.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
70,Application.Areas.Manager.Handlers.ScrapReason.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
71,Application.Areas.Manager.Handlers.SegregationCriteria.CreateCommandHandler,0.06790123456790123,0.00819672131147541,0.0,0.0,0.006574141709276844,0.0,0.04358353510895884,0.017857142857142856,0
72,Application.Areas.Manager.Handlers.SegregationCriteria.CreateQueryHandler,0.030864197530864196,0.004098360655737705,0.0,0.5,0.004382761139517896,0.0,0.002421307506053269,0.017857142857142856,0
73,Application.Areas.Manager.Handlers.SegregationCriteria.DetailsQueryHandler,0.04938271604938271,0.00819672131147541,0.0,0.0,0.007304601899196494,0.0,0.02421307506053269,0.017857142857142856,0
74,Application.Areas.Manager.Handlers.SegregationCriteria.EditCommandHandler,0.08024691358024691,0.026639344262295084,0.0,0.33,0.029948867786705625,0.0,0.05084745762711865,0.03571428571428571,0
75,Application.Areas.Manager.Handlers.SegregationCriteria.IndexQueryHandler,0.13580246913580246,0.004098360655737705,0.0,0.0,0.008765522279035792,0.0,0.04116222760290557,0.017857142857142856,0
76,Application.Areas.Manager.Handlers.SmartUser.CreateCommandHandler,0.08641975308641975,0.00819672131147541,0.0,0.0,0.008035062089116144,0.0,0.02179176755447942,0.017857142857142856,0
77,Application.Areas.Manager.Handlers.SmartUser.CreateQueryHandler,0.043209876543209874,0.012295081967213115,0.0,0.0,0.007304601899196494,0.0,0.029055690072639227,0.017857142857142856,0
78,Application.Areas.Manager.Handlers.SmartUser.DetailsQueryHandler,0.06172839506172839,0.01639344262295082,0.0,0.0,0.02191380569758948,0.0,0.036319612590799036,0.017857142857142856,0
79,Application.Areas.Manager.Handlers.SmartUser.EditCommandHandler,0.10493827160493827,0.0389344262295082,0.0,0.47,0.029218407596785977,0.0,0.06295399515738499,0.07142857142857142,0
80,Application.Areas.Manager.Handlers.SmartUser.IndexQueryHandler,0.09259259259259259,0.004098360655737705,0.0,0.0,0.006574141709276844,0.0,0.029055690072639227,0.017857142857142856,0
81,Application.Areas.Manager.Handlers.SystemFailureReason.IndexQueryHandler,0.09876543209876543,0.004098360655737705,0.0,0.0,0.005843681519357195,0.0,0.026634382566585957,0.017857142857142856,0
82,Application.Areas.Manager.Handlers.Tester.CreateCommandHandler,0.06172839506172839,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.007263922518159807,0.017857142857142856,0
83,Application.Areas.Manager.Handlers.Tester.DetailsQueryHandler,0.043209876543209874,0.00819672131147541,0.0,0.0,0.005843681519357195,0.0,0.007263922518159807,0.017857142857142856,0
84,Application.Areas.Manager.Handlers.Tester.EditCommandHandler,0.08641975308641975,0.045081967213114756,0.0,0.0,0.027757487216946677,0.0,0.053268765133171914,0.017857142857142856,0
85,Application.Areas.Manager.Handlers.Tester.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
86,Application.Areas.Manager.Handlers.TurboCatFailureReason.IndexQueryHandler,0.09876543209876543,0.004098360655737705,0.0,0.0,0.005843681519357195,0.0,0.026634382566585957,0.017857142857142856,0
87,Application.Areas.Manager.Handlers.WarrantyLostReason.IndexQueryHandler,0.08024691358024691,0.004098360655737705,0.0,0.0,0.005113221329437546,0.0,0.014527845036319613,0.017857142857142856,0
88,Application.Areas.Manager.Mailers.IMailer,0.0,0.012295081967213115,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0
89,Application.Areas.Manager.Mailers.Mailer,0.043209876543209874,0.059426229508196725,0.0,0.0,0.07962016070124178,0.0,0.009685230024213076,0.125,0
90,Application.Areas.Manager.Queries.Audit.IndexQuery,0.024691358024691357,0.02459016393442623,0.2857142857142857,0.67,0.010226442658875092,0.0,0.004842615012106538,0.0,0
91,Application.Areas.Manager.Queries.DefaultTestFlow.DetailsQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
92,Application.Areas.Manager.Queries.DefaultTestFlow.EditQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
93,Application.Areas.Manager.Queries.DefaultTestFlow.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
94,Application.Areas.Manager.Queries.ExceptionTestFlow.DetailsQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
95,Application.Areas.Manager.Queries.ExceptionTestFlow.FormQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
96,Application.Areas.Manager.Queries.ExceptionTestFlow.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
97,Application.Areas.Manager.Queries.FlashDRamFailureReason.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.33,0.003652300949598247,0.0,0.009685230024213076,0.0,0
98,Application.Areas.Manager.Queries.ProductCategory.IndexQuery,0.030864197530864196,0.010245901639344263,0.2857142857142857,0.33,0.005113221329437546,0.0,0.009685230024213076,0.0,0
99,Application.Areas.Manager.Queries.Role.CreateQuery,0.006172839506172839,0.0020491803278688526,0.0,0.0,0.0007304601899196494,0.0,0.0,0.0,0
100,Application.Areas.Manager.Queries.Role.DetailsQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
101,Application.Areas.Manager.Queries.Role.IndexQuery,0.030864197530864196,0.010245901639344263,0.2857142857142857,0.6,0.005843681519357195,0.0,0.009685230024213076,0.0,0
102,Application.Areas.Manager.Queries.ScrapReason.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.33,0.003652300949598247,0.0,0.009685230024213076,0.0,0
103,Application.Areas.Manager.Queries.SegregationCriteria.CreateQuery,0.012345679012345678,0.00819672131147541,0.0,0.33,0.0029218407596785976,0.0,0.002421307506053269,0.0,0
104,Application.Areas.Manager.Queries.SegregationCriteria.DetailsQuery,0.012345679012345678,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
105,Application.Areas.Manager.Queries.SegregationCriteria.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
106,Application.Areas.Manager.Queries.SmartUser.CreateQuery,0.006172839506172839,0.0020491803278688526,0.0,0.0,0.0007304601899196494,0.0,0.0,0.0,0
107,Application.Areas.Manager.Queries.SmartUser.DetailsQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
108,Application.Areas.Manager.Queries.SmartUser.IndexQuery,0.030864197530864196,0.022540983606557378,0.2857142857142857,0.71,0.01095690284879474,0.0,0.009685230024213076,0.0,0
109,Application.Areas.Manager.Queries.SystemFailureReason.FiltersQuery,0.006172839506172839,0.010245901639344263,0.0,0.33,0.003652300949598247,0.0,0.002421307506053269,0.0,0
110,Application.Areas.Manager.Queries.SystemFailureReason.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
111,Application.Areas.Manager.Queries.Tester.DetailsQuery,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
112,Application.Areas.Manager.Queries.Tester.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
113,Application.Areas.Manager.Queries.TurboCatFailureReason.FiltersQuery,0.006172839506172839,0.010245901639344263,0.0,0.33,0.003652300949598247,0.0,0.002421307506053269,0.0,0
114,Application.Areas.Manager.Queries.TurboCatFailureReason.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.0,0.003652300949598247,0.0,0.009685230024213076,0.0,0
115,Application.Areas.Manager.Queries.WarrantyLostReason.IndexQuery,0.030864197530864196,0.006147540983606557,0.2857142857142857,0.33,0.003652300949598247,0.0,0.009685230024213076,0.0,0
116,Application.Areas.Manager.Utils.Enums,0.006172839506172839,0.0020491803278688526,0.0,0.0,0.0007304601899196494,0.0,0.0,0.0,0
117,Application.Areas.Manager.Utils.Enums.MenuIds,0.0,0.0020491803278688526,0.0,0.0,0.0007304601899196494,0.0,0.0,0.0,0
118,Application.Areas.Manager.Utils.FilterCreator,0.0,0.022540983606557378,0.0,0.0,0.016800584368151936,0.0,0.0,0.07142857142857142,0
119,Application.Areas.Manager.Validators.Account.LoginFormValidator,0.018518518518518517,0.0020491803278688526,0.0,0.0,0.002191380569758948,0.0,0.009685230024213076,0.0,0
120,Application.Areas.Manager.Validators.ExceptionTestFlow.EditFormValidator,0.04938271604938271,0.00819672131147541,0.0,0.0,0.028487947406866325,0.0,0.02179176755447942,0.0,0
121,Application.Areas.Manager.Validators.ExceptionTestFlow.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.028487947406866325,0.0,0.02179176755447942,0.0,0
122,Application.Areas.Manager.Validators.FlashDRamFailureReason.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.016070124178232288,0.0,0.02179176755447942,0.0,0
123,Application.Areas.Manager.Validators.ProductCategory.ImportFormValidator,0.04938271604938271,0.014344262295081968,0.0,0.0,0.008035062089116144,0.0,0.012106537530266345,0.0,0
124,Application.Areas.Manager.Validators.ProductCategory.ProductCategoryViewModelValidator,0.030864197530864196,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.014527845036319613,0.0,0
125,Application.Areas.Manager.Validators.Role.CreateFormTabModuleItemValidator,0.018518518518518517,0.012295081967213115,0.0,0.0,0.0029218407596785976,0.0,0.009685230024213076,0.0,0
126,Application.Areas.Manager.Validators.Role.CreateFormValidator,0.06172839506172839,0.00819672131147541,0.0,0.0,0.03652300949598247,0.0,0.03389830508474576,0.0,0
127,Application.Areas.Manager.Validators.ScrapReason.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.016070124178232288,0.0,0.02179176755447942,0.0,0
128,Application.Areas.Manager.Validators.SegregationCriteria.FormValidator,0.037037037037037035,0.020491803278688527,0.0,0.0,0.028487947406866325,0.0,0.031476997578692496,0.0,0
129,Application.Areas.Manager.Validators.SmartUser.FormValidator,0.05555555555555555,0.020491803278688527,0.0,0.0,0.04894083272461651,0.0,0.04116222760290557,0.0,0
130,Application.Areas.Manager.Validators.SystemFailureReason.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.016070124178232288,0.0,0.02179176755447942,0.0,0
131,Application.Areas.Manager.Validators.Tester.FormValidator,0.043209876543209874,0.012295081967213115,0.0,0.0,0.029948867786705625,0.0,0.029055690072639227,0.0,0
132,Application.Areas.Manager.Validators.TurboCatFailureReason.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.016070124178232288,0.0,0.02179176755447942,0.0,0
133,Application.Areas.Manager.Validators.WarrantyLostReason.FormValidator,0.043209876543209874,0.00819672131147541,0.0,0.0,0.016070124178232288,0.0,0.02179176755447942,0.0,0
134,Application.Areas.Manager.ViewModels.Account.LoginForm,0.006172839506172839,0.014344262295081968,0.0,0.33,0.005113221329437546,0.0,0.002421307506053269,0.0,0
135,Application.Areas.Manager.ViewModels.Audit.IndexFilters,0.006172839506172839,0.020491803278688527,0.0,0.33,0.006574141709276844,0.0,0.0,0.0,0
136,Application.Areas.Manager.ViewModels.Audit.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
137,Application.Areas.Manager.ViewModels.Audit.IndexListItem,0.0,0.04713114754098361,0.0,0.0,0.016800584368151936,0.0,0.0,0.0,0
138,Application.Areas.Manager.ViewModels.DefaultTestFlow.Configuration,0.024691358024691357,0.018442622950819672,0.0,0.0,0.006574141709276844,0.0,0.0,0.0,0
139,Application.Areas.Manager.ViewModels.DefaultTestFlow.Details,0.006172839506172839,0.014344262295081968,0.0,0.0,0.005113221329437546,0.0,0.0,0.0,0
140,Application.Areas.Manager.ViewModels.DefaultTestFlow.Edit,0.018518518518518517,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.0,0.0,0
141,Application.Areas.Manager.ViewModels.DefaultTestFlow.IndexFilters,0.006172839506172839,0.006147540983606557,0.0,0.33,0.0029218407596785976,0.0,0.002421307506053269,0.0,0
142,Application.Areas.Manager.ViewModels.DefaultTestFlow.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
143,Application.Areas.Manager.ViewModels.DefaultTestFlow.IndexListItem,0.0,0.014344262295081968,0.0,0.0,0.005113221329437546,0.0,0.0,0.0,0
144,Application.Areas.Manager.ViewModels.ExceptionTestFlow.Details,0.012345679012345678,0.018442622950819672,0.0,0.0,0.006574141709276844,0.0,0.0,0.0,0
145,Application.Areas.Manager.ViewModels.ExceptionTestFlow.EditForm,0.018518518518518517,0.0020491803278688526,0.2857142857142857,0.0,0.0007304601899196494,0.0,0.002421307506053269,0.0,0
146,Application.Areas.Manager.ViewModels.ExceptionTestFlow.Form,0.030864197530864196,0.022540983606557378,0.0,0.33,0.008035062089116144,0.005291005291005291,0.002421307506053269,0.0,0
147,Application.Areas.Manager.ViewModels.ExceptionTestFlow.IndexFilters,0.006172839506172839,0.006147540983606557,0.0,0.33,0.0029218407596785976,0.0,0.002421307506053269,0.0,0
148,Application.Areas.Manager.ViewModels.ExceptionTestFlow.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
149,Application.Areas.Manager.ViewModels.ExceptionTestFlow.IndexListItem,0.0,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.0,0.0,0
150,Application.Areas.Manager.ViewModels.ExceptionTestFlow.PartNumberViewModel,0.0,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.0,0.0,0
151,Application.Areas.Manager.ViewModels.FlashDRamFailureReason.Form,0.006172839506172839,0.010245901639344263,0.0,0.33,0.003652300949598247,0.0,0.002421307506053269,0.0,0
152,Application.Areas.Manager.ViewModels.FlashDRamFailureReason.IndexFilters,0.0,0.006147540983606557,0.0,0.0,0.002191380569758948,0.0,0.0,0.0,0
153,Application.Areas.Manager.ViewModels.FlashDRamFailureReason.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
154,Application.Areas.Manager.ViewModels.FlashDRamFailureReason.IndexListItem,0.0,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.0,0.0,0
155,Application.Areas.Manager.ViewModels.ProductCategory.FormItem,0.006172839506172839,0.028688524590163935,0.0,0.5,0.014609203798392988,0.0,0.0,0.0,0
156,Application.Areas.Manager.ViewModels.ProductCategory.ImportForm,0.006172839506172839,0.006147540983606557,0.0,0.0,0.0029218407596785976,0.0,0.0,0.0,0
157,Application.Areas.Manager.ViewModels.ProductCategory.IndexFilters,0.0,0.006147540983606557,0.0,0.0,0.002191380569758948,0.0,0.0,0.0,0
158,Application.Areas.Manager.ViewModels.ProductCategory.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
159,Application.Areas.Manager.ViewModels.ProductCategory.IndexListItem,0.0,0.014344262295081968,0.0,0.0,0.005113221329437546,0.0,0.0,0.0,0
160,Application.Areas.Manager.ViewModels.Role.CreateForm,0.037037037037037035,0.0389344262295082,0.0,0.78,0.014609203798392988,0.005291005291005291,0.01937046004842615,0.07142857142857142,0
161,Application.Areas.Manager.ViewModels.Role.CreateFormTab,0.012345679012345678,0.010245901639344263,0.0,0.0,0.005113221329437546,0.0,0.0,0.0,0
162,Application.Areas.Manager.ViewModels.Role.CreateFormTabFunctionItem,0.0,0.026639344262295084,0.0,0.0,0.009495982468955442,0.0,0.0,0.0,0
163,Application.Areas.Manager.ViewModels.Role.CreateFormTabModuleItem,0.0,0.03073770491803279,0.0,0.0,0.01095690284879474,0.0,0.0,0.0,0
164,Application.Areas.Manager.ViewModels.Role.EditForm,0.018518518518518517,0.0020491803278688526,0.2857142857142857,0.0,0.0007304601899196494,0.0,0.002421307506053269,0.0,0
165,Application.Areas.Manager.ViewModels.Role.IndexFilters,0.0,0.010245901639344263,0.0,0.0,0.003652300949598247,0.0,0.0,0.0,0
166,Application.Areas.Manager.ViewModels.Role.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
167,Application.Areas.Manager.ViewModels.Role.IndexListItem,0.0,0.014344262295081968,0.0,0.0,0.005113221329437546,0.0,0.0,0.0,0
168,Application.Areas.Manager.ViewModels.ScrapReason.Form,0.006172839506172839,0.010245901639344263,0.0,0.33,0.003652300949598247,0.0,0.002421307506053269,0.0,0
169,Application.Areas.Manager.ViewModels.ScrapReason.IndexFilters,0.0,0.006147540983606557,0.0,0.0,0.002191380569758948,0.0,0.0,0.0,0
170,Application.Areas.Manager.ViewModels.ScrapReason.IndexList,0.024691358024691357,0.006147540983606557,0.2857142857142857,0.0,0.0029218407596785976,0.0,0.004842615012106538,0.0,0
